id,xcoord,ycoord
"1",286157.476294478,9096137.1607359
"1",286242.794987463,9096173.32665585
"1",286242.794987463,9096185.82033729
"1",286370.937417487,9096083.07624651
"1",286371.594979668,9096093.35065559
"1",286375.293766936,9096096.96724758
"1",286377.019867661,9096086.93942432
"1",286382.6091462,9096093.9260225
"1",286387.047690922,9096097.62480976
"1",286395.020632367,9096097.70700504
"1",286389.349158555,9096109.46092902
"1",286389.369707373,9096116.50917365
"1",286391.630077371,9096113.18026511
"1",286393.849349732,9096110.55001638
"1",286424.713674602,9096252.87113093
"1",286420.686106244,9096235.28134259
"1",286421.343668425,9096122.18064746
"1",286411.8090168,9096112.81038637
"1",286469.510098184,9096172.31976376
"1",286456.358854563,9096159.00412959
"1",286423.973917149,9096130.89334635
"1",286432.851006592,9096140.75677907
"1",286519.48482394,9096208.65007426
"1",286371.862114304,9096345.42300791
"1",286402.10997463,9096363.50596788
"1",286454.38616802,9096476.60666301
"1",286426.439775328,9096464.27737212
"1",286551.212199174,9096250.07649166
"1",286559.842702799,9096270.78970036
"1",286576.528343142,9096291.00973743
"1",286616.310855093,9096313.03807049
"1",286610.639381282,9096323.39467484
"1",286624.612577629,9096343.61471191
"1",286631.023808893,9096346.94362045
"1",286628.023681442,9096349.24508808
"1",286637.024063795,9096358.40986098
"1",286644.339443059,9096365.14987333
"1",286647.051887055,9096360.87571916
"1",286648.695792508,9096371.39671405
"1",286660.531911766,9096378.62989804
"1",286651.490431777,9096376.6572115
"1",286673.765350659,9096385.61649622
"1",286675.409256111,9096396.46627221
"1",286677.710723745,9096403.20628456
"1",286688.396109186,9096415.53557546
"1",286708.122974616,9096438.2214707
"1",286717.411040423,9096446.19441214
"1",286731.384236769,9096459.26346049
"1",286742.97377021,9096468.96250266
"1",286717.739821514,9096452.35905759
"1",286755.138670558,9096479.15471647
"1",286763.193807276,9096490.82644518
"1",286771.742115629,9096498.55280081
"1",286781.605548344,9096506.77232807
"1",286775.687488715,9096503.48451716
"1",286790.482637787,9096521.4030866
"1",286794.099229783,9096525.51285023
"1",286797.880212324,9096529.29383277
"1",286801.661194865,9096533.73237749
"1",286804.455834134,9096538.00653167
"1",286687.57415646,9096520.90991496
"1",286670.148758663,9096503.81329826
"1",286744.124504026,9096534.06115858
"1",286817.524882481,9096676.21788259
"1",286879.459020405,9096704.04098237
"1",286885.212689489,9096699.84902347
"1",286890.637577482,9096694.83511184
"1",286895.322708022,9096691.62949621
"1",286900.090033834,9096685.6292413
"1",286904.446383283,9096681.84825876
"1",286911.350786184,9096675.60141804
"1",286468.482657275,9096895.06279595
"1",286485.579273982,9096795.77090662
"1",286513.854447765,9096749.74155395
"1",286566.459422246,9096666.23115696
"1",286421.795742424,9096683.32777367
"1",286392.205444279,9096795.11334444
"1",286710.629930431,9096648.31258753
"1",286721.644096963,9096675.76580859
"1",286759.618312916,9096716.04149217
"1",286730.849967497,9096682.17703985
"1",286649.147866507,9096611.32471485
"1",286641.09272979,9096625.62669229
"1",286665.093749397,9096624.80473956
"1",286687.219837719,9096645.34032917
"1",286303.598940388,9097083.7831419
"1",286395.657645729,9097093.31779353
"1",286412.096700254,9097057.80943575
"1",286409.955598502,9097035.69822435
"1",286385.136650833,9097116.33246986
"1",286363.76587995,9097192.93846395
"1",286378.561029023,9097194.25358831
"1",286276.638890967,9097184.06137451
"1",286331.298747263,9097290.75083837
"1",286324.887515998,9097317.7108878
"1",286325.051906543,9097339.41043977
"1",286304.667478932,9097347.46557649
"1",286297.10551385,9097367.19244192
"1",286305.325041113,9097370.15147173
"1",286315.517254919,9097358.15096193
"1",286321.764095638,9097356.67144702
"1",286202.087778695,9097447.74380909
"1",286296.119170579,9097391.2756568
"1",286289.296962951,9097398.34445024
"1",286308.695047291,9097392.34419534
"1",286281.899388415,9097426.61962403
"1",286285.762566228,9097430.8937782
"1",286289.214767678,9097433.85280802
"1",286292.461480947,9097435.49671347
"1",286290.612087313,9097438.74342674
"1",286274.748399696,9097439.03111019
"1",286274.460716242,9097444.33270528
"1",286297.146611487,9097423.41400839
"1",286301.379668027,9097428.46901766
"1",286307.133337111,9097425.18120676
"1",286272.775713153,9097453.70296635
"1",286276.145719331,9097459.78541653
"1",286283.872074958,9097466.68981943
"1",286269.898878611,9097477.70398596
"1",286280.995240416,9097485.43034159
"1",286274.419618606,9097495.78694594
"1",286260.446422259,9097493.23889249
"1",286258.144954626,9097497.92402303
"1",286197.156062337,9097494.88279794
"1",286255.781840538,9097502.54750711
"1",286253.603665813,9097507.58196756
"1",286251.980309179,9097512.45203746
"1",286251.980309179,9097520.34278363
"1",286263.487647346,9097506.28739201
"1",286266.939848797,9097499.21859857
"1",286260.77520335,9097527.82255344
"1",286266.775458251,9097533.32963671
"1",286272.529127335,9097527.24718653
"1",286276.577244512,9097529.83633762
"1",286241.952485918,9097556.57035004
"1",286253.870800449,9097540.46007661
"1",286250.582989544,9097569.80378894
"1",286254.52836263,9097564.13231513
"1",286258.391540444,9097566.26939221
"1",286151.784271848,9097632.84756304
"1",286137.317903866,9097644.6836823
"1",286150.146,9097585.748
"1",286113.97444644,9097754.16778544
"1",286170.524794006,9097833.73280934
"1",286157.373550386,9097887.65290818
"1",286060.054347597,9097876.47435111
"1",286041.642606529,9097952.09400192
"1",286125.810565698,9098003.38385204
"1",286023.230865461,9098024.42584183
"1",285982.223,9098136.195
"1",285940.542421199,9098298.87585713
"1",285923.563675323,9098333.99968047
"1",285975.228826247,9098515.95357214
"1",285980.078347332,9098519.89894523
"1",285971.941015342,9098523.18675613
"1",285977.776879699,9098528.52944885
"1",285973.913701885,9098540.03678702
"1",285969.5162548,9098545.05069865
"1",285972.557479887,9098547.02338519
"1",285967.132591894,9098550.72217246
"1",285965.940760441,9098556.35254863
"1",285966.269541531,9098561.8596319
"1",285962.077582627,9098564.48988062
"1",285960.433677175,9098585.86065151
"1",285958.460990632,9098571.14769771
"1",285925.747272127,9098593.25822604
"1",285948.515362644,9098599.50506676
"1",285956.817085179,9098599.25848094
"1",285945.145356466,9098611.66996711
"1",285951.967564094,9098613.8070442
"1",285922.048484858,9098660.00078741
"1",285917.609940137,9098683.17985429
"1",285921.719703768,9098695.1803641
"1",285908.075288512,9098707.01648336
"1",285683.024632062,9099004.56337026
"1",285546.580479503,9099434.93781773
"1",285504.085523556,9099614.04131678
"1",285500.962103196,9099620.94571968
"1",285500.633322105,9099624.15133531
"1",285488.468421757,9099584.20443282
"1",285476.961083589,9099603.35593134
"1",285478.769379587,9099615.02766005
"1",285475.974740318,9099619.87718114
"1",285472.358148322,9099625.87743604
"1",285472.193757777,9099629.65841858
"1",285473.591077411,9099644.70015347
"1",285464.220816332,9099659.24871673
"1",285460.604224337,9099669.68751635
"1",285435.945642549,9099656.53627273
"1",285445.151513083,9099661.139208
"1",285466.768869783,9099688.67462433
"1",285568.937593657,9099683.74290797
"1",285551.840976951,9099733.06007154
"1",285585.458843455,9099549.35363723
"1",285584.472500184,9099587.16346263
"1",285540.415834056,9099777.19893294
"1",285501.948446467,9099825.52975325
"1",285386.21750261,9099839.33855905
"1",285380.299442981,9099890.79279971
"1",285383.916034976,9099903.12209061
"1",285386.053112065,9099909.20454078
"1",285389.012141879,9099918.73919241
"1",285392.464343329,9099931.0684833
"1",285493.235747569,9099880.10741427
"1",285393.820565328,9099944.05533637
"1",285395.258982599,9099947.21985437
"1",285396.204228234,9099951.90498491
"1",285395.46447078,9099957.37097054
"1",285397.724840778,9099961.60402708
"1",285367.394785179,9099948.94595509
"1",285374.874554988,9099954.61742891
"1",285377.340413166,9099958.64499727
"1",285373.477235353,9099959.46694999
"1",285370.764791356,9099965.96037653
"1",285372.655282627,9099969.74135907
"1",285374.710164442,9099972.45380307
"1",285378.408951711,9099976.39917615
"1",285387.450431699,9099980.50893978
"1",285391.23141424,9099993.08481649
"1",285394.190444055,9100006.23606011
"1",285391.806781149,9100017.66120301
"1",285449.343471987,9100026.94926882
"1",285460.028857428,9100026.20951136
"1",285463.645449423,9100031.55220408
"1",285453.042259255,9100040.10051244
"1",285445.480294173,9100042.64856589
"1",285445.480294173,9100049.71735933
"1",285394.68361569,9100044.62125243
"1",285370.025033903,9100031.63439936
"1",285376.682850985,9100044.86783825
"1",285383.505058613,9100045.52540043
"1",285388.190189153,9100045.52540043
"1",285390.409461514,9100055.38883315
"1",285395.012396781,9100061.63567387
"1",285395.834349507,9100076.8417993
"1",285383.176277523,9100067.63592877
"1",285374.874554988,9100053.99151351
"1",285373.888211716,9100058.75883932
"1",285372.901868444,9100067.47153822
"1",285371.751134628,9100076.75960403
"1",285372.573087354,9100086.37645093
"1",285370.764791356,9100091.63694838
"1",285369.614057539,9100096.40427419
"1",285369.778448085,9100105.44575418
"1",285370.107229175,9100113.58308616
"1",285370.846986629,9100124.84383851
"1",285472.60473414,9100056.5806646
"1",285469.645704325,9100059.82737787
"1",285464.179718695,9100067.84141695
"1",285472.070464868,9100074.37594112
"1",285458.179463794,9100075.85545603
"1",285456.617753614,9100081.0337582
"1",285448.644812169,9100083.58181166
"1",285453.165552164,9100091.5547531
"1",285458.590440157,9100093.69183019
"1",285461.713860517,9100099.93867091
"1",285454.31628598,9100096.81525055
"1",285468.70045869,9100099.44549927
"1",285477.495352861,9100098.21257018
"1",285475.358275773,9100105.93892581
"1",285462.371422698,9100111.3638138
"1",285471.412902686,9100112.2679618
"1",285476.344619044,9100114.32284362
"1",285480.618773221,9100116.13113962
"1",285467.796310691,9100126.73432979
"1",285466.645576874,9100132.48799887
"1",285476.509009589,9100128.29603997
"1",285475.193885227,9100143.58436068
"1",285358.147817008,9100119.82992689
"1",285355.435373011,9100112.10357126
"1",285357.5724501,9100103.30867709
"1",285358.065621735,9100094.2671971
"1",285350.585851926,9100086.62303675
"1",285359.956113006,9100079.71863385
"1",285351.572195198,9100071.58130186
"1",285350.750242472,9100064.26592259
"1",285356.586106828,9100071.49910658
"1",285358.394402826,9100063.27957932
"1",285361.928799549,9100056.70395751
"1",285361.682213731,9100051.11467897
"1",285384.614694793,9100087.85596584
"1",285357.90123119,9100140.46094032
"1",285357.572450099,9100150.40656831
"1",285357.325864282,9100153.94096503
"1",285357.736840645,9100160.10561048
"1",285356.832692646,9100165.69488901
"1",285357.736840645,9100173.91441628
"1",285380.340540617,9100126.56993924
"1",285368.011249723,9100128.95360215
"1",285375.244433714,9100130.10433597
"1",285377.874682438,9100134.46068542
"1",285372.038818082,9100140.37874505
"1",285377.463706075,9100147.52973377
"1",285373.518332989,9100157.72194757
"1",285383.299570431,9100156.7356043
"1",285374.093699897,9100170.95538646
"1",285374.997847896,9100164.05098356
"1",285470.344364142,9100178.68174209
"1",285467.878505963,9100196.92909262
"1",285466.892162692,9100202.51837115
"1",285376.148581713,9100179.99686646
"1",285375.984191168,9100190.84664244
"1",285351.777683379,9100180.57223336
"1",285348.98304411,9100184.3532159
"1",285356.955985555,9100183.9011419
"1",285354.161346285,9100191.66859517
"1",285354.983299012,9100201.61422315
"1",285371.668939355,9100200.21690352
"1",285377.176022621,9100210.4913126
"1",285351.366707016,9100209.75155514
"1",285350.133777927,9100217.64230132
"1",285369.94283863,9100228.32768676
"1",285385.642135701,9100219.7793784
"1",285385.148964065,9100228.65646785
"1",285372.244306263,9100217.72449659
"1",285347.339138657,9100224.71109476
"1",285375.860898259,9100240.57478238
"1",285371.586744082,9100248.79430964
"1",285368.298933177,9100256.68505581
"1",285384.080425521,9100258.32896126
"1",285380.135052435,9100276.41192124
"1",285377.833584802,9100290.22072705
"1",285387.943603335,9100295.11134577
"1",285381.984446069,9100294.82366231
"1",285467.262041419,9100218.05327768
"1",285468.001798872,9100223.10828695
"1",285472.769124685,9100227.42353876
"1",285474.577420682,9100230.71134966
"1",285475.152787591,9100247.47918528
"1",285476.303521407,9100274.11045361
"1",285480.413285039,9100283.31632415
"1",285471.947171958,9100289.89194596
"1",285473.755467956,9100299.42659758
"1",285482.796947945,9100295.81000558
"1",285481.317433037,9100309.61881139
"1",285474.413030137,9100310.27637357
"1",285465.371550148,9100315.86565211
"1",285460.604224336,9100290.71389868
"1",285392.875319692,9100308.96124921
"1",285393.039710237,9100326.55103755
"1",285393.697272418,9100336.86654426
"1",285394.478127508,9100340.48313626
"1",285403.848388588,9100343.77094716
"1",285392.66983151,9100352.19596261
"1",285462.700203788,9100319.81102519
"1",285416.506460572,9100408.41752908
"1",285413.876211848,9100418.44535234
"1",285417.164022753,9100425.84292688
"1",285424.068425654,9100434.72001632
"1",285421.931348565,9100444.58344904
"1",285421.76695802,9100451.32346139
"1",285437.795036182,9100455.5154203
"1",285449.220179077,9100462.66640901
"1",285435.740154367,9100473.43398973
"1",285447.083101989,9100474.91350464
"1",285496.646851382,9100343.89424007
"1",285523.360314986,9100445.81637813
"1",285549.580606953,9100456.17298248
"1",285563.88258439,9100479.10546354
"1",285556.895986217,9100484.36596099
"1",285453.329942709,9100514.44943077
"1",285463.686547059,9100507.62722314
"1",285462.782399061,9100514.69601659
"1",285467.549724873,9100518.39480386
"1",285475.60486159,9100519.38114713
"1",285484.317560489,9100515.51796932
"1",285490.400010663,9100521.02505258
"1",285496.8934372,9100522.42237222
"1",285459.576783428,9100518.64138968
"1",285464.097523423,9100524.39505876
"1",285471.741683777,9100528.83360348
"1",285483.084631399,9100525.71018312
"1",285487.19439503,9100521.92920058
"1",285492.208306661,9100531.46385221
"1",285577.074925647,9100487.28389317
"1",285572.01991638,9100493.32524571
"1",285563.964779663,9100496.69525188
"1",285570.540401473,9100503.27087369
"1",285559.772820759,9100499.32550061
"1",285584.513597819,9100505.73673187
"1",285588.376775633,9100528.91579875
"1",285589.938485813,9100521.76481003
"1",285595.281178533,9100514.61382131
"1",285503.551254283,9100531.21726638
"1",285492.948064114,9100565.90367143
"1",285485.139513215,9100562.28707944
"1",285495.907093929,9100553.82096636
"1",285502.318325194,9100561.21854089
"1",285504.784183372,9100555.87584817
"1",285508.893947004,9100559.16365908
"1",285514.236639724,9100553.32779472
"1",285501.660763013,9100539.84777001
"1",285492.619283024,9100541.49167546
"1",285507.085651006,9100535.57361583
"1",285488.42732412,9100544.6972911
"1",285484.235365216,9100545.76582964
"1",285481.358530674,9100547.90290673
"1",285528.620812434,9100568.53392016
"1",285532.237404429,9100574.94515142
"1",285535.771801152,9100578.39735287
"1",285540.867908055,9100589.24712886
"1",285535.443020062,9100582.01394487
"1",285539.634978966,9100596.3159223
"1",285545.881819685,9100597.46665612
"1",285548.512068409,9100599.43934266
"1",285604.733634885,9100553.40998999
"1",285613.692919602,9100543.71094782
"1",285607.199493064,9100535.82020165
"1",285608.02144579,9100531.38165693
"1",285608.02144579,9100527.51847912
"1",285609.418765425,9100523.16212967
"1",285625.85781995,9100535.82020165
"1",285623.720742862,9100563.76659434
"1",285633.912956668,9100571.32855943
"1",285638.022720299,9100576.09588524
"1",285645.091513745,9100580.20564887
"1",285651.009573374,9100575.43832306
"1",285550.320364407,9100605.9327692
"1",285553.85476113,9100611.52204774
"1",285556.485009854,9100613.98790592
"1",285556.567205127,9100620.15255136
"1",285560.183797122,9100622.454019
"1",285563.800389118,9100625.57743935
"1",285563.88258439,9100631.7420848
"1",285568.56771493,9100640.12600261
"1",285560.512578213,9100636.67380116
"1",285575.800898921,9100648.18113933
"1",285577.855780737,9100656.89383822
"1",285587.390432361,9100666.67507567
"1",285589.280923632,9100663.46946003
"1",285582.294325459,9100661.41457822
"1",285653.639822098,9100596.35701994
"1",285658.694831364,9100602.15178666
"1",285663.09227845,9100608.52192029
"1",285664.98276972,9100613.41253901
"1",285667.641823364,9100620.89213112
"1",285676.818888978,9100620.81011354
"1",285684.38085406,9100613.41253901
"1",285680.271090429,9100604.20666847
"1",285675.174983526,9100600.34349066
"1",285669.256923897,9100590.56225322
"1",285663.338864268,9100594.09664994
"1",285658.489343183,9100588.91834776
"1",285690.257816053,9100634.49562643
"1",285694.86075132,9100639.38624516
"1",285699.915760586,9100635.56416498
"1",285694.40867732,9100629.27622662
"1",285702.463814038,9100657.22261931
"1",285703.162473855,9100650.77029041
"1",285704.88857458,9100654.46907768
"1",285708.833947666,9100658.66103658
"1",285712.820418388,9100662.81189785
"1",285709.532607483,9100646.41394096
"1",285594.459225807,9100679.66192874
"1",285600.541675981,9100687.47047964
"1",285602.925338888,9100691.41585273
"1",285594.161267944,9100679.48726379
"1",285602.689027479,9100685.29230492
"1",285603.716468386,9100691.40557832
"1",285611.730507467,9100693.8714365
"1",285616.764967915,9100697.67296786
"1",285621.388452,9100699.93333786
"1",285629.710723353,9100702.91291649
"1",285720.63924369,9100649.89696565
"1",285724.440775049,9100653.39026474
"1",285710.364834613,9100679.07628743
"1",285710.570322794,9100685.13818878
"1",285715.29655097,9100680.82293697
"1",285722.385893233,9100675.99396471
"1",285629.762095399,9100713.95790625
"1",285638.135738797,9100716.68062465
"1",285738.670831622,9100668.23678586
"1",285728.601910725,9100683.44291129
"1",285753.260492512,9100686.83346629
"1",285758.29495296,9100692.68987946
"1",285723.978426641,9100697.41610764
"1",285733.12265072,9100692.17615901
"1",285738.876319803,9100701.1148949
"1",285740.520225256,9100713.54692989
"1",285741.342177982,9100720.63627215
"1",285746.273894339,9100721.97194533
"1",285747.609567519,9100725.46524442
"1",285752.027563423,9100728.44482305
"1",285755.418118418,9100733.89025986
"1",285766.308992041,9100732.04086623
"1",285779.254747478,9100727.21189396
"1",285785.316648834,9100733.68477168
"1",285789.940132919,9100738.92472031
"1",285795.077337458,9100743.65094848
"1",285652.263051278,9100734.6094685
"1",285663.256668991,9100747.65796803
"1",285676.613400792,9100764.40525482
"1",285685.963113052,9100773.83202515
"1",285701.066494395,9100796.30729501
"1",285692.744223043,9100805.19465885
"1",285698.086915762,9100803.80761363
"1",285706.203698933,9100827.95247496
"1",285782.080209963,9100756.75082006
"1",285779.819839966,9100760.86058369
"1",285785.034102572,9100770.31304004
"1",285789.78601677,9100767.28208936
"1",285789.297982339,9100777.11983605
"1",285794.589303013,9100774.03751333
"1",285798.596322553,9100781.07548355
"1",285792.123444835,9100785.80171172
"1",285804.375677659,9100788.96109251
"1",285795.924976193,9100792.48007762
"1",285790.505225406,9100796.35866705
"1",285809.307394016,9100795.43397023
"1",285802.988632433,9100797.28336387
"1",285812.903437192,9100799.80059409
"1",285807.303884246,9100805.09191476
"1",285788.861319953,9100812.33537316
"1",285793.073827675,9100810.94832793
"1",285795.693801989,9100810.58872362
"1",285811.413647876,9100809.40716657
"1",285816.961828778,9100807.91737726
"1",285796.618498806,9100817.16434543
"1",285793.150885743,9100822.32723599
"1",285796.541440738,9100824.9472103
"1",285800.985122664,9100828.80011371
"1",285804.889398113,9100825.43524473
"1",285819.222198774,9100814.08202271
"1",285823.640194677,9100815.93141634
"1",285807.149768109,9100834.73358495
"1",285812.543832875,9100841.51469494
"1",285818.194757867,9100846.65189948
"1",285824.821751721,9100821.8905736
"1",285829.188375578,9100828.97991586
"1",285832.938534891,9100837.09669903
"1",285835.301648979,9100849.32324584
"1",285826.876633536,9100844.28878539
"1",285748.637008419,9100878.55393966
"1",285750.589146143,9100883.53702806
"1",285743.345687744,9100892.11615964
"1",285747.301335239,9100902.75017303
"1",285749.664449326,9100916.46650915
"1",285750.691890234,9100930.23421731
"1",285742.677851154,9100923.6585955
"1",285839.565528746,9100879.11903216
"1",285848.915241005,9100884.05074851
"1",285841.569038516,9100889.44481328
"1",285837.613391021,9100905.62700758
"1",285827.955446489,9100907.32228507
"1",285828.160934671,9100900.3356869
"1",285843.829408513,9100900.3356869
"1",285847.733683962,9100898.12668895
"1",285836.585950114,9100918.47001892
"1",285837.151042613,9100929.77186891
"1",285843.007455786,9100924.58329232
"1",285845.52468601,9100935.26867776
"1",285847.271335553,9100944.87525025
"1",285845.832918282,9100960.49235204
"1",285845.781546237,9100969.17422771
"1",285836.123601705,9101004.62093903
"1",285839.411412609,9101018.49139128
"1",285844.651361238,9101023.32036355
"1",285844.445873057,9101032.46458762
"1",285846.346638736,9101067.7571828
"1",285846.654871008,9101082.70644801
"1",285846.038406464,9101074.4355487
"1",285843.110199877,9101102.8442898
"1",285782.902162688,9101090.41225481
"1",285781.155513145,9101097.50159708
"1",285783.621371324,9101102.53605752
"1",285781.874721781,9101111.47479342
"1",285784.237835868,9101126.88640704
"1",285777.045749515,9101140.03765065
"1",285778.895143149,9101145.17485519
"1",285780.539048601,9101152.36694155
"1",285781.258257236,9101157.19591381
"1",285772.525009521,9101158.32609881
"1",285765.64115544,9101158.01786654
"1",285788.210607378,9101155.62050442
"1",285838.829196095,9101143.01722929
"1",285840.747085789,9101166.03190562
"1",285841.432046394,9101184.52584196
"1",285848.692628808,9101192.47138497
"1",285854.720282133,9101202.06083344
"1",285856.775163948,9101208.63645525
"1",285776.977253454,9101172.81301561
"1",285777.936198301,9101186.71771589
"1",285781.977465871,9101179.18314924
"1",285760.812183174,9101170.75813379
"1",285763.415033473,9101176.10082651
"1",285766.97682862,9101180.14209408
"1",285769.922159222,9101186.44373165
"1",285763.278041352,9101191.58093619
"1",285779.443111633,9101192.6083771
"1",285781.155513145,9101197.54009345
"1",285779.854087996,9101199.86895951
"1",285780.265064359,9101203.49925072
"1",285770.196143464,9101202.40331375
"1",285780.230816328,9101208.1227348
"1",285772.42226543,9101210.96532132
"1",285782.902162688,9101214.28738025
"1",285782.696674507,9101221.20548236
"1",285773.175722096,9101226.47967902
"1",285783.450131172,9101226.61667114
"1",285782.456938295,9101234.97319053
"1",285772.35376937,9101238.84321794
"1",285784.580316171,9101242.26802097
"1",285773.141474066,9101246.27504051
"1",285783.1418989,9101247.26823339
"1",285773.244218156,9101252.81641429
"1",285773.894930731,9101257.88512277
"1",285784.340579959,9101257.71388262
"1",285784.409076019,9101253.33013474
"1",285784.100843747,9101265.6251776
"1",285774.751131487,9101264.59773669
"1",285774.511395276,9101271.13911047
"1",285781.395249357,9101271.20760653
"1",285766.702844377,9101264.56348866
"1",285768.689230132,9101270.41990184
"1",285773.75793861,9101275.86533865
"1",285786.600949956,9101278.39969289
"1",285781.80622572,9101286.61922015
"1",285777.011501484,9101296.89362922
"1",285763.860257866,9101284.70133046
"1",285766.737092408,9101293.19484196
"1",285769.476934828,9101305.14740452
"1",285773.963426791,9101310.69558542
"1",285768.791974223,9101305.07890846
"1",285768.209757709,9101310.04487285
"1",285764.647962562,9101313.1614436
"1",285768.963214374,9101312.30524284
"1",285773.79218664,9101310.11336891
"1",285780.402056479,9101312.23674678
"1",285784.580316171,9101323.09337237
"1",285773.072978005,9101320.69601025
"1",285775.264851941,9101323.70983692
"1",285785.950237381,9101330.07997055
"1",285772.525009521,9101348.23142658
"1",285774.853875578,9101352.75216658
"1",285782.799418597,9101375.15037837
"1",285783.621371323,9101386.79470865
"1",285785.81324526,9101395.83618864
"1",285785.402268897,9101402.95977893
"1",285788.005119196,9101408.57645589
"1",285849.223473297,9101266.92660281
"1",285854.463421927,9101282.44096051
"1",285854.463421927,9101296.10592459
"1",285856.826536015,9101315.21632547
"1",285865.662527821,9101316.86023092
"1",285849.428961479,9101324.15506137
"1",285848.812496934,9101330.525195
"1",285855.901839198,9101327.23738409
"1",285856.21007147,9101332.78556499
"1",285850.250914205,9101335.76514363
"1",285863.196669643,9101341.82704498
"1",285870.491500088,9101337.71728135
"1",285853.6414692,9101406.14484581
"1",285786.344089742,9101395.35671628
"1",285784.289207926,9101405.01466081
"1",285786.549577923,9101409.32991262
"1",285875.114984173,9101421.04273897
"1",285879.532980076,9101432.34458896
"1",285890.423853699,9101439.02295486
"1",285787.166042468,9101451.55773393
"1",285802.885888357,9101460.8047021
"1",285794.666361095,9101462.44860755
"1",285795.180081549,9101469.64069391
"1",285889.190924609,9101457.4141471
"1",285892.581479605,9101460.8047021
"1",285891.86227097,9101466.96934755
"1",285894.53361733,9101472.82576072
"1",285894.225385058,9101478.06570935
"1",285899.979054141,9101483.92212252
"1",285902.54765641,9101488.44286252
"1",285800.728262451,9101483.20291388
"1",285801.550215177,9101494.19653159
"1",285803.605096993,9101506.21759021
"1",285806.173699262,9101518.34139293
"1",285901.77707573,9101520.39627474
"1",285899.619449823,9101527.79384928
"1",285901.263355276,9101537.86277018
"1",285905.373118907,9101532.93105382
"1",285904.088817772,9101546.08229744
"1",285807.766232669,9101528.25619769
"1",285811.156787665,9101537.65728199
"1",285816.345364249,9101542.38351017
"1",285817.681037429,9101552.14419879
"1",285823.845682876,9101562.93232832
"1",285823.331962422,9101571.97380831
"1",285828.263678779,9101583.27565829
"1",285826.928005599,9101577.00826875
"1",285913.181669806,9101598.2249235
"1",285925.305472518,9101609.26991326
"1",285829.547979914,9101589.90265215
"1",285832.013838092,9101597.19748259
"1",285834.27420809,9101604.59505713
"1",285835.60988127,9101610.14323803
"1",285835.918113542,9101617.64355666
"1",285838.075739448,9101624.9383871
"1",285840.644341718,9101636.13749299
"1",285844.548617167,9101651.13813025
"1",285846.089778529,9101660.28235433
"1",285848.658380798,9101670.86499568
"1",285852.357168066,9101682.98879839
"1",285855.54223488,9101694.39339246
"1",285859.857486693,9101703.43487245
"1",285862.631577144,9101714.12025789
"1",285866.433108503,9101725.47347992
"1",285866.022132139,9101732.71693832
"1",285867.100945093,9101737.08356218
"1",285868.02564191,9101742.83723126
"1",285869.155826908,9101748.12855194
"1",285869.618175317,9101754.39594148
"1",285870.953848497,9101761.3311676
"1",285869.155826908,9101770.06441532
"1",285869.053082818,9101776.53729304
"1",285864.224110551,9101785.98974939
"1",285859.395138284,9101793.74692824
"1",285859.754742602,9101801.45273505
"1",285863.45352987,9101809.15854186
"1",285868.590734409,9101817.27532503
"1",285864.069994415,9101823.1317382
"1",285857.494372605,9101814.60397867
"1",285855.234002608,9101810.39147095
"1",285851.740703522,9101805.56249868
"1",285854.412049882,9101773.81457463
"1",285855.850467153,9101757.99198465
"1",285852.151679885,9101743.91604421
"1",285847.271335573,9101722.18566902
"1",285842.031386943,9101698.9655045
"1",285836.585950132,9101706.56856722
"1",285829.496607869,9101709.03442539
"1",285834.325580135,9101693.93104405
"1",285826.928005599,9101670.40264726
"1",285818.811222428,9101676.97826907
"1",285825.746448555,9101646.0009257
"1",285814.393226524,9101651.29224638
"1",285805.762722899,9101656.73768319
"1",285826.722517418,9101635.72651662
"1",285824.821751738,9101629.04815072
"1",285824.205287194,9101622.11292459
"1",285821.533940833,9101616.05102324
"1",285816.345364249,9101585.38191214
"1",285810.694439257,9101580.86117215
"1",285929.877584557,9101617.5921846
"1",285931.418745919,9101622.36978482
"1",285928.696027513,9101652.42243137
"1",285931.110513647,9101662.38860818
"1",285936.247718186,9101667.37169658
"1",285936.86418273,9101679.70098748
"1",285950.529146804,9101702.8184079
"1",285958.543185884,9101712.06537607
"1",285943.953524994,9101714.83946653
"1",285944.569989539,9101722.03155288
"1",285947.138591808,9101727.78522196
"1",285946.830359536,9101733.43614695
"1",285949.193473623,9101742.37488285
"1",285948.577009079,9101748.74501648
"1",285957.772605203,9101748.69364444
"1",285959.159650429,9101755.7829867
"1",285956.591048159,9101766.8793485
"1",285958.69730202,9101772.68438963
"1",285960.392579518,9101784.03761166
"1",285964.450971104,9101785.06505257
"1",285950.580518849,9101787.78777098
"1",285946.881731581,9101788.35286348
"1",285962.498833379,9101795.44220574
"1",285952.481284528,9101795.13397347
"1",285952.68677271,9101798.78138869
"1",285956.334187933,9101805.15152231
"1",285962.807065652,9101803.76447709
"1",285959.108278384,9101810.16029674
"1",285961.26590429,9101813.55085173
"1",285966.89114326,9101815.3231873
"1",285965.041749626,9101821.95018115
"1",285957.027710546,9101834.74182046
"1",285851.650802447,9101837.36179477
"1",285839.629743826,9101826.49660717
"1",285831.307472474,9101909.10285616
"1",285795.090180476,9101864.71740894
"1",285782.760889584,9101846.91699522
"1",285785.534980034,9101841.67704659
